id,name,club_id,start_date,url,lat,long,price_1_tab,price_2_tabs,price_3_tabs
448,BAD'SP YOUNG 2,1902,06.01.2018,tournoi-badminton/17-18-bad-sp-young-2-7986.html,48.9717,1.77671,12,18,
449, MONT' AU BAD,212,06.01.2018,tournoi-badminton/17-18-mont-au-bad-8169.html,45.6578,4.55387,15,19,
450, TOURNOI DU COMITE DE VENDEE DE BADMINTON,993,06.01.2018,tournoi-badminton/17-18-tournoi-du-comite-de-vendee-de-badminton-8413.html,46.8011,-1.42702,10,15,
451, EveryBad,2160,06.01.2018,tournoi-badminton/17-18-everybad-8334.html,44.0925,4.08232,80,,
452,TRJ4 Simple et Mixte,465,06.01.2018,tournoi-badminton/17-18-trj4-simple-et-mixte-8472.html,43.6914,7.19428,16,16,16
453, Grande Union des Dômes - Tournoi par équipe,54,06.01.2018,tournoi-badminton/17-18-grande-union-des-domes-tournoi-par-equipe-8587.html,45.7655,3.13243,,,
454,1ERE EDITION NATIONALE DE DOUBLES COLOR'S BA,1331,06.01.2018,tournoi-badminton/17-18-1ere-edition-nationale-de-doubles-color-s-ba-7725.html,45.6747,5.47561,15,19,
455, Xème Tournoi de Saran,117,06.01.2018,tournoi-badminton/17-18-xeme-tournoi-de-saran-8257.html,47.9467,1.89003,14,19,
456,4eTournoi JUPONS-JUPETTES,819,06.01.2018,tournoi-badminton/17-18-4etournoi-jupons-jupettes-8313.html,48.5887,1.57232,13,16,0
457, Les rennes du bad XI,924,06.01.2018,tournoi-badminton/17-18-les-rennes-du-bad-xi-8115.html,48.1173,-1.70752,,,
458, Tournoi seniors et veterans de pamiers,1664,06.01.2018,tournoi-badminton/17-18-tournoi-seniors-et-veterans-de-pamiers-8102.html,43.1168,1.62175,0,0,
459,Codep 84 - 2ème étape du Circuit Adultes - A,994,07.01.2018,tournoi-badminton/17-18-codep-84-2eme-etape-du-circuit-adultes-a-7845.html,43.8724,5.39907,8,,
460, Promobad - TDJ - Manosque,1068,07.01.2018,tournoi-badminton/17-18-promobad-tdj-manosque-8561.html,43.8262,5.78266,3,,
461, TROPHEE DOUBLES KO,698,07.01.2018,tournoi-badminton/17-18-trophee-doubles-ko-8381.html,43.1345,5.85196,14,,
462, Circuit Jeunes Loire de Sorbiers,263,07.01.2018,tournoi-badminton/17-18-circuit-jeunes-loire-de-sorbiers-8473.html,45.4879,4.43858,5,,
463, Stage Adultes à Mussidan,1050,07.01.2018,tournoi-badminton/17-18-stage-adultes-a-mussidan-8556.html,45.0348,0.372967,15,,
464, Tournoi Nocturne P-NC,1770,12.01.2018,tournoi-badminton/17-18-tournoi-nocturne-p-nc-8415.html,48.0347,-1.66323,9,,
465,8 ème Trophée National de la Ville de Sète,327,13.01.2018,tournoi-badminton/17-18-8-eme-trophee-national-de-la-ville-de-sete-8070.html,43.4159,3.67087,15,18,22
466,17ème Tournoi de Double d'Elancourt,569,13.01.2018,tournoi-badminton/17-18-17eme-tournoi-de-double-d-elancourt-8005.html,48.7661,1.94372,12,18,
467, XVe TOURNOI NATIONAL DE GIEN,1554,13.01.2018,tournoi-badminton/17-18-xve-tournoi-national-de-gien-8228.html,47.6981,2.62476,15,19,
468, Chatel Badminton,1159,13.01.2018,tournoi-badminton/17-18-chatel-badminton-8395.html,45.9158,3.0687,60,,
469,17ème Tournoi National de Carrières sur Sein,169,13.01.2018,tournoi-badminton/17-18-17eme-tournoi-national-de-carrieres-sur-sein-7998.html,48.9106,2.19406,13,19,
470, Tournoi Jeunes Labellisé Gif sur Yvette,451,13.01.2018,tournoi-badminton/17-18-tournoi-jeunes-labellise-gif-sur-yvette-8321.html,48.6868,2.11837,12,18,
471, Tournoi national AOBD Saint-Nolff,2040,13.01.2018,tournoi-badminton/17-18-tournoi-national-aobd-saint-nolff-7946.html,47.7011,-2.64504,11,16,
472,Tournoi des Plumes de l'Ouest 2018,1915,13.01.2018,tournoi-badminton/17-18-tournoi-des-plumes-de-l-ouest-2018-8319.html,45.7835,4.71173,15,18,
473,17ème Tournoi National Senior de la Plume An,1805,13.01.2018,tournoi-badminton/17-18-17eme-tournoi-national-senior-de-la-plume-an-8084.html,47.5018,-0.517146,13,19,
474,2ème édition du tournoi du Chouetton,1599,13.01.2018,tournoi-badminton/17-18-2eme-edition-du-tournoi-du-chouetton-8279.html,47.3371,5.04642,13,18,
475,Bad Phil Night 4,306,13.01.2018,tournoi-badminton/17-18-bad-phil-night-4-8500.html,46358,2.61668,18,,
476,32ème TOURNOI DE LÉPIPHANIE,1418,13.01.2018,tournoi-badminton/17-18-32eme-tournoi-de-l-piphanie-8253.html,45.5208,4.60423,15,18,
477,COUTRAS 2018,1620,13.01.2018,tournoi-badminton/17-18-coutras-2018-8076.html,45.0407,-0.129361,13,19,
478,8 ème tournoi des rois et reines,795,13.01.2018,tournoi-badminton/17-18-8-eme-tournoi-des-rois-et-reines-8593.html,46.0602,6.36804,15,19,
479, Tournoi d'hiver du CBV,1082,13.01.2018,tournoi-badminton/17-18-tournoi-d-hiver-du-cbv-8429.html,43.5224,1.35691,13,16,
480,la 2ème doubl'ABBAd,2182,13.01.2018,tournoi-badminton/17-18-la-2eme-doubl-abbad-8050.html,47.4871,3.91377,14,18,
481,2 eme Tournoi des Bonnes Résolutions,748,13.01.2018,tournoi-badminton/17-18-2-eme-tournoi-des-bonnes-resolutions-8339.html,45.1863,5.71146,15,17,
482, Que du bad,1669,13.01.2018,tournoi-badminton/17-18-que-du-bad-8315.html,43599,7.10364,15,15,
483,LES PLUMES DE LA CRAU 2018,1378,13.01.2018,tournoi-badminton/17-18-les-plumes-de-la-crau-2018-7864.html,43.6426,4.80787,16,19,
484,18 éme tournoi des aces du volant,2105,13.01.2018,tournoi-badminton/17-18-18-eme-tournoi-des-aces-du-volant-8454.html,45.8379,1.20596,10,15,
485, Tournoi InterGénération de Doubles - Ste Hél,1171,13.01.2018,tournoi-badminton/17-18-tournoi-intergeneration-de-doubles-ste-hel-8265.html,44.9427,-0.916825,13,20,
486, La Mare Au Diable,1281,13.01.2018,tournoi-badminton/17-18-la-mare-au-diable-7885.html,46.5835,1.97772,11,17,
487, championnat departemental jeune,1703,13.01.2018,tournoi-badminton/17-18-championnat-departemental-jeune-8655.html,42.6061,2.89685,6,6,6
488,TDJ/RDJ 2,1050,13.01.2018,tournoi-badminton/17-18-tdj-rdj-2-8585.html,45.2256,0.560484,7,,
489,Tournoi jeunes, vétérans, seniors D8 à P de,1808,13.01.2018,tournoi-badminton/17-18-tournoi-jeunes-veterans-seniors-d8-a-p-de-8622.html,43652,1.3204,12,15,
490,CDJ3 - Indre Et Loire,164,13.01.2018,tournoi-badminton/17-18-cdj3-indre-et-loire-8479.html,47.3429,0.707362,5,,
491,20 ème tournoi du BCObjatois,1461,13.01.2018,tournoi-badminton/17-18-20-eme-tournoi-du-bcobjatois-8633.html,45271,1.40879,12,16,
492,3éme tournoi amical intergalactique,397,14.01.2018,tournoi-badminton/17-18-3eme-tournoi-amical-intergalactique-8492.html,44.7537,4.82042,8,,
493,2 ème tournoi double et mixte de Plélo,2053,14.01.2018,tournoi-badminton/17-18-2-eme-tournoi-double-et-mixte-de-plelo-8508.html,48.5559,-2.94613,9,,
494,les rois du bad 3,879,14.01.2018,tournoi-badminton/17-18-les-rois-du-bad-3-8188.html,45.7027,5.76019,15,,
495,TDJ 2 Boussac 14/01/2018,39,14.01.2018,tournoi-badminton/17-18-tdj-2-boussac-14-01-2018-8431.html,46.3512,2.21751,7,,
496, Bocabad,349,14.01.2018,tournoi-badminton/17-18-bocabad-8394.html,46.7235,-0.590045,11,14,
497,TDJ33 - 3,1042,14.01.2018,tournoi-badminton/17-18-tdj33-3-8205.html,44835,-0.587269,,,
498,TDJ3 - Indre Et Loire,164,14.01.2018,tournoi-badminton/17-18-tdj3-indre-et-loire-8480.html,47.3429,0.707362,5,,
499,6 ieme tournois jeune et veteran,1492,14.01.2018,tournoi-badminton/17-18-6-ieme-tournois-jeune-et-veteran-8403.html,44.5249,3.47894,10,,
500,1er tournoi national de simples saintais,1225,14.01.2018,tournoi-badminton/17-18-1er-tournoi-national-de-simples-saintais-8129.html,45.7442,-0.633389,12,,
501, TDJ - Sisteron,1068,14.01.2018,tournoi-badminton/17-18-tdj-sisteron-8449.html,44.1936,5.94856,3,3,
502,Eco-Circuit Jeunes n°3 - 10-52,1139,14.01.2018,tournoi-badminton/17-18-eco-circuit-jeunes-n-3-10-52-8434.html,48.0906,5.13529,5,,
503, TDJ simple Nice,1066,14.01.2018,tournoi-badminton/17-18-tdj-simple-nice-7995.html,43696,7.26559,10,10,
504,TDJ3,1035,14.01.2018,tournoi-badminton/17-18-tdj3-8296.html,43778,-1.21646,7,,
505,TDV3,1035,14.01.2018,tournoi-badminton/17-18-tdv3-8297.html,43778,-1.21646,7,,
506,5èmes Championnats de France de Parabadminto,890,19.01.2018,tournoi-badminton/17-18-5emes-championnats-de-france-de-parabadminto-8485.html,43.6948,5.51019,,,
507,4ème Tournoi Nocturne de Guichen/Bourg des C,1550,19.01.2018,tournoi-badminton/17-18-4eme-tournoi-nocturne-de-guichen-bourg-des-c-8338.html,47.9635,-1.80574,10,,
508,7ème Bad'A Crêpes,1114,20.01.2018,tournoi-badminton/17-18-7eme-bad-a-crepes-8189.html,49.3315,2.45605,12,18,
509,19eme Badtour Villeparisis (77) séries N&,115,20.01.2018,tournoi-badminton/17-18-19eme-badtour-villeparisis-77-series-n-amp-8094.html,48.9425,2.62254,12,18,21
510,NotSoBad 2018,947,20.01.2018,tournoi-badminton/17-18-notsobad-2018-8082.html,48.6192,2.4093,13,18,
511,Formation Entraineur 1 (EB1),437,20.01.2018,tournoi-badminton/17-18-formation-entraineur-1-eb1-8414.html,43.4186,6.81281,450,,
512,18ème tournoi national de Longjumeau,2083,20.01.2018,tournoi-badminton/17-18-18eme-tournoi-national-de-longjumeau-8378.html,48.6932,2.29909,13,19,
513,Badareine 5 [Tournoi Féminin Bourg-la-Reine],1993,20.01.2018,tournoi-badminton/17-18-badareine-5-tournoi-feminin-bourg-la-reine-8270.html,48.7788,2.31845,12,16,
514,BRETIBAD 2018,2069,20.01.2018,tournoi-badminton/17-18-bretibad-2018-8119.html,48.6057,2.31272,12,17,
515,19ème FZ FORZA INTERNATIONAL DE MEYLAN,1486,20.01.2018,tournoi-badminton/17-18-19eme-fz-forza-international-de-meylan-8323.html,45.2141,5.78605,20,22,
516,10ème Tournoi Sénior de Vendôme,977,20.01.2018,tournoi-badminton/17-18-10eme-tournoi-senior-de-vendome-8278.html,47.8005,1.07951,11,18,25
517,1er Tournoi Châtillonnais,1611,20.01.2018,tournoi-badminton/17-18-1er-tournoi-chatillonnais-8364.html,47.5918,2.74498,12,16,
518,19ème tournoi de Blanzy,1650,20.01.2018,tournoi-badminton/17-18-19eme-tournoi-de-blanzy-8467.html,46.6817,4.38911,14,18,
519,"4ème ""Tout Theix Bad""",1359,20.01.2018,tournoi-badminton/17-18-4eme-tout-theix-bad-8482.html,47.6099,-2.67972,10,15,
520,Tournoi national de la Flèche 2018,147,20.01.2018,tournoi-badminton/17-18-tournoi-national-de-la-fleche-2018-8144.html,47.7004,-0.0526906,11,16,
521,5ème TOURNOI TGV07,210,20.01.2018,tournoi-badminton/17-18-5eme-tournoi-tgv07-8063.html,44.9326,4.86768,15,19,
522,Tournoi 1er tournoi Simple et Mixte de Colom,170,20.01.2018,tournoi-badminton/17-18-tournoi-1er-tournoi-simple-et-mixte-de-colom-8425.html,43.6155,1.32282,15,18,
523,5e tournoi de vierzon,1849,20.01.2018,tournoi-badminton/17-18-5e-tournoi-de-vierzon-7773.html,47.2276,2.06931,11,17,
524, Tournoi du Double Dragon,874,20.01.2018,tournoi-badminton/17-18-tournoi-du-double-dragon-8298.html,43.5377,6.46499,16,19,
525,2nd Tournoi des Glauges,1666,20.01.2018,tournoi-badminton/17-18-2nd-tournoi-des-glauges-7938.html,43.6871,5.03085,17,17,17
526,9ème INTERNATIONAL DOUBLES DES LUMIERES à LY,1796,20.01.2018,tournoi-badminton/17-18-9eme-international-doubles-des-lumieres-a-ly-7690.html,45774,4.80337,16,20,
527, Tournoi d'Arthon,950,20.01.2018,tournoi-badminton/17-18-tournoi-d-arthon-8358.html,46.6934,1.69901,11,16,
528,5èmes édition des Plumes de la Baie,192,20.01.2018,tournoi-badminton/17-18-5emes-edition-des-plumes-de-la-baie-8248.html,48.7532,-1.45106,12,17,
529, Trophée Narbonnais,1468,20.01.2018,tournoi-badminton/17-18-trophee-narbonnais-8217.html,43.1784,3.0013,15,17,
530, Championnat de Gironde Seniors,1042,20.01.2018,tournoi-badminton/17-18-championnat-de-gironde-seniors-7812.html,44.8378,-0.57918,12,17,20
531,11eme Courtois Héritournoi,2065,20.01.2018,tournoi-badminton/17-18-11eme-courtois-heritournoi-8380.html,47.5733,6.76071,12,18,
532, CHAMPIONNAT DEPARTEMENTAL SENIOR,1050,20.01.2018,tournoi-badminton/17-18-championnat-departemental-senior-8605.html,45.2256,0.560484,12,16,18
533,4éme TOUT THEIX BAD (Theix-Noyalo),1359,20.01.2018,tournoi-badminton/17-18-4eme-tout-theix-bad-theix-noyalo-8047.html,47.6099,-2.67972,10,15,
534, Championnat départemental sénior,1035,20.01.2018,tournoi-badminton/17-18-championnat-departemental-senior-8299.html,43.6514,-0.591042,9,13,17
535, Tournoi de Double séniors + Tournoi Jeunes,1343,20.01.2018,tournoi-badminton/17-18-tournoi-de-double-seniors-tournoi-jeunes-8560.html,46135,3.44975,10,,
536, Championnat Départemental Séniors,1054,20.01.2018,tournoi-badminton/17-18-championnat-departemental-seniors-8576.html,45603,1.92959,10,14,
537,  TOURNOI REGIONAL SENIORS DE FRANGY,1760,20.01.2018,tournoi-badminton/17-18-17-18-tournoi-regional-seniors-de-frangy-8272.html,46.0179,5.93685,14,18,
538,stages 2 jours a Lognes,686,20.01.2018,tournoi-badminton/17-18-stages-2-jours-a-lognes-8548.html,48.8342,2.64287,50,,
539,Formation Animateur Bénévole 1,1066,20.01.2018,tournoi-badminton/17-18-formation-animateur-benevole-1-8365.html,43.7657,7.22227,100,,
540, Stage Jeunes Colomars ANNULE,1066,20.01.2018,tournoi-badminton/17-18-stage-jeunes-colomars-annule-8700.html,43.7655,7.22363,10,,
541,11e tournoi des mousquetaires,295,20.01.2018,tournoi-badminton/17-18-11e-tournoi-des-mousquetaires-8151.html,48.99,2.16549,13,19,
542, Troisième Tournoi Marcellinois,1269,20.01.2018,tournoi-badminton/17-18-troisieme-tournoi-marcellinois-8331.html,45.4973,4.1717,14,18,
543, LE BAD A LA COTE - SIMPLE A PORNICHET,423,21.01.2018,tournoi-badminton/17-18-le-bad-a-la-cote-simple-a-pornichet-8167.html,47.2564,-2.33456,11,,
544, tournoi vétéran du palais sur vienne,2057,21.01.2018,tournoi-badminton/17-18-tournoi-veteran-du-palais-sur-vienne-8249.html,45.8509,1.30606,10,14,
545,1er tournoi SENIOR des manchots aixois,1441,21.01.2018,tournoi-badminton/17-18-1er-tournoi-senior-des-manchots-aixois-8458.html,45.7925,1.13339,10,14,
546,TDJ 83  étape N°2,1302,21.01.2018,tournoi-badminton/17-18-tdj-83-etape-n-2-8597.html,43.1307,6.15728,10,,
547, GP Mixte L'Escarène - ANNULE,1066,21.01.2018,tournoi-badminton/17-18-gp-mixte-l-escarene-annule-8281.html,43.8372,7.36103,10,,
548,FIB TOUR CHAVAGNE  Spécial 100% Promotion,779,21.01.2018,tournoi-badminton/17-18-fib-tour-chavagne-special-100-promotion-8517.html,48.1536,-1.68315,,,
549, Stage Jeunes L'Escarène ANNULE,1066,21.01.2018,tournoi-badminton/17-18-stage-jeunes-l-escarene-annule-8701.html,43.8372,7.36103,10,,
550, BadArbois,2154,27.01.2018,tournoi-badminton/17-18-badarbois-8383.html,46.9023,5.78328,12,17,
551,16ème Tournoi Inter-Régional de Nogent le ro,816,27.01.2018,tournoi-badminton/17-18-16eme-tournoi-inter-regional-de-nogent-le-ro-8552.html,48.6422,1.51847,13,18,
552, B-A BAD des Commiers Vétéran,1697,27.01.2018,tournoi-badminton/17-18-b-a-bad-des-commiers-veteran-8194.html,45.0582,5.6795,10,15,
553,9ième tournoi de doubles seniors de l'ASTMB,1856,27.01.2018,tournoi-badminton/17-18-9ieme-tournoi-de-doubles-seniors-de-l-astmb-8426.html,43.5646,1.39908,10,14,
554,Championnats de l'Yonne de doubles 2017-2018,989,27.01.2018,tournoi-badminton/17-18-championnats-de-l-yonne-de-doubles-2017-2018-8373.html,47.4882,3.90772,10,13,
555," Tournoi des Goélands - Simple P&",1235,27.01.2018,tournoi-badminton/17-18-tournoi-des-goelands-simple-p-amp-amp-amp-8451.html,46.1388,-1.14532,11,,
556,23ème Tournoi du Pays de Buch,2050,27.01.2018,tournoi-badminton/17-18-23eme-tournoi-du-pays-de-buch-8491.html,44.6215,-1.12015,12,17,20
557,PESSAC JEUNES ET VETERANS 2018,1966,27.01.2018,tournoi-badminton/17-18-pessac-jeunes-et-veterans-2018-8312.html,44.7884,-0.652407,13,18,
558,11ème Tournoi De La Fouillouse,648,27.01.2018,tournoi-badminton/17-18-11eme-tournoi-de-la-fouillouse-8481.html,45.5034,4.31076,15,18,
559, Championnat départemental adultes,1051,27.01.2018,tournoi-badminton/17-18-championnat-departemental-adultes-8657.html,46.3262,1.90593,10,12,12
560,Tournoi des 3 Moulins Jeunes,573,27.01.2018,tournoi-badminton/17-18-tournoi-des-3-moulins-jeunes-8469.html,43.7826,4.19901,10,,
561,Codep 84 - 1er journée du Circuit Jeunes Esp,1631,27.01.2018,tournoi-badminton/17-18-codep-84-1er-journee-du-circuit-jeunes-esp-8670.html,44.0496,5.03032,8,,
562, BAD A DAXVIII,150,27.01.2018,tournoi-badminton/17-18-bad-a-daxviii-8318.html,43.7086,-1.05194,13,18,23
563,Trophée Départemental Adultes N.3,2113,27.01.2018,tournoi-badminton/17-18-trophee-departemental-adultes-n.3-8619.html,43.3365,3.24852,9,12,
564, Championnat Départemental Jeunes,1057,27.01.2018,tournoi-badminton/17-18-championnat-departemental-jeunes-8596.html,45.5561,0.130498,5,,
565, TDJ double et Mixte Antibes,1066,27.01.2018,tournoi-badminton/17-18-tdj-double-et-mixte-antibes-8285.html,43.6005,7.12289,10,,
566,6ème Tournoi BJB,1287,27.01.2018,tournoi-badminton/17-18-6eme-tournoi-bjb-8417.html,48.32,-1.21663,9,16,
567, Stage Jeunes et Adultes,1340,27.01.2018,tournoi-badminton/17-18-stage-jeunes-et-adultes-8535.html,45.7679,4.90018,25,,
568, La Gonzagoise,282,28.01.2018,tournoi-badminton/17-18-la-gonzagoise-8353.html,45.8384,1.19691,60,,
569,2ème Noiviodunois,1997,28.01.2018,tournoi-badminton/17-18-2eme-noiviodunois-8647.html,47.5348,1.80619,12,,
570,4ème TOURNOI du COMITE CHARENTE,1057,28.01.2018,tournoi-badminton/17-18-4eme-tournoi-du-comite-charente-8595.html,49247,5.94928,10,,
571,12ème Tournoi Jeunes et Vétérans du CVB86,882,28.01.2018,tournoi-badminton/17-18-12eme-tournoi-jeunes-et-veterans-du-cvb86-8379.html,46.4127,0.59291,12,,
572, Tournoi des Mouettes - Simple Jeunes La Roch,1235,28.01.2018,tournoi-badminton/17-18-tournoi-des-mouettes-simple-jeunes-la-roch-8450.html,46.1388,-1.14532,11,,
573,Codep 84 - 3éme étape Trophée Jeunes - Carpe,994,28.01.2018,tournoi-badminton/17-18-codep-84-3eme-etape-trophee-jeunes-carpe-8459.html,44059,5.05924,8,,
574,Promobad CPS X - 1,923,28.01.2018,tournoi-badminton/17-18-promobad-cps-x-1-8781.html,48.8774,2.36839,5,,
575, GP  Doubles mixtes,1406,28.01.2018,tournoi-badminton/17-18-gp-doubles-mixtes-8456.html,43.3346,5.10709,8,,
576,Promobad féminin n°2 - Floirac,1042,28.01.2018,tournoi-badminton/17-18-promobad-feminin-n-2-floirac-8667.html,44.8306,-0.527552,2,,
577, Tournoi de la chandeleur,909,02.02.2018,tournoi-badminton/17-18-tournoi-de-la-chandeleur-7858.html,48.1876,-1.64658,10,,
578,Tournoi Jeunes Labellisé LIFB #3,1873,03.02.2018,tournoi-badminton/17-18-tournoi-jeunes-labellise-lifb-3-8509.html,48.5052,2.66247,12,18,
579, Tournoi de St Germain lès Corbeil,1089,03.02.2018,tournoi-badminton/17-18-tournoi-de-st-germain-les-corbeil-8149.html,48.6167,2.50039,12,17,
580,3èmeTournoi des rois,66,03.02.2018,tournoi-badminton/17-18-3emetournoi-des-rois-8372.html,48.8437,2.43118,13,18,
581, Tournoi de Villepreux,1791,03.02.2018,tournoi-badminton/17-18-tournoi-de-villepreux-8580.html,48.8302,2.00174,13,18,
582,"17ème Tournoi National des ""Gueules Noires""",1542,03.02.2018,tournoi-badminton/17-18-17eme-tournoi-national-des-gueules-noires-8239.html,50.4472,2.6439,14,20,
583, Crazy Bad Night Fever,2073,03.02.2018,tournoi-badminton/17-18-crazy-bad-night-fever-8557.html,49.4008,1.04096,10,,
584, Championnat dep. Jeunes & Vété,870,03.02.2018,tournoi-badminton/17-18-championnat-dep.-jeunes-amp-vete-8476.html,47.8535,2.09691,10,14,18
585,TRJ 5 Simple et Double,698,03.02.2018,tournoi-badminton/17-18-trj-5-simple-et-double-8620.html,43.1395,5.84308,16,16,16
586,9ème tournoi de double du Volant Agyle,591,03.02.2018,tournoi-badminton/17-18-9eme-tournoi-de-double-du-volant-agyle-8317.html,47.8579,1.7536,12,17,
587, Les Déesses du Stade II,303,03.02.2018,tournoi-badminton/17-18-les-deesses-du-stade-ii-8577.html,48839,2.25187,13,19,
588,Championnats de l'Yonne de simple 2017-2018,989,03.02.2018,tournoi-badminton/17-18-championnats-de-l-yonne-de-simple-2017-2018-8371.html,48.2006,3.28268,10,,
589,8ème tournoi sénior de Gond-Pontouvre,2066,03.02.2018,tournoi-badminton/17-18-8eme-tournoi-senior-de-gond-pontouvre-8477.html,45.6709,0.178466,12,16,
590, Tournoi de Pondi,373,03.02.2018,tournoi-badminton/17-18-tournoi-de-pondi-8659.html,48.0718,-2.96456,9,16,
591,4ème tournoi de doubles de Crêches sur Saône,676,03.02.2018,tournoi-badminton/17-18-4eme-tournoi-de-doubles-de-creches-sur-saone-8387.html,46.2417,4.78419,14,18,
592, Championnat départemental jeune,1038,03.02.2018,tournoi-badminton/17-18-championnat-departemental-jeune-8599.html,47377,0.731594,12,15,15
593, LES REMPLUMÈS ARÈS,1830,03.02.2018,tournoi-badminton/17-18-les-remplum-s-ar-s-8306.html,44.7712,-1.13289,12,17,
594,9eme Tournoi des Gondrevillois,1306,03.02.2018,tournoi-badminton/17-18-9eme-tournoi-des-gondrevillois-8409.html,48.6931,5.96373,13,18,
595,2ème édition des Plumes Phocéennes,268,03.02.2018,tournoi-badminton/17-18-2eme-edition-des-plumes-phoceennes-8470.html,43.2307,5.43995,16,18,
596, Championnat de Gironde Jeunes,1042,03.02.2018,tournoi-badminton/17-18-championnat-de-gironde-jeunes-7815.html,44835,-0.587269,12,17,20
597, CHAMPIONNAT DEPARTEMENTAL JEUNES ET VETERANS,1050,03.02.2018,tournoi-badminton/17-18-championnat-departemental-jeunes-et-veterans-8606.html,45.2256,0.560484,12,16,18
598, Championnat Départemental Jeunes,1056,03.02.2018,tournoi-badminton/17-18-championnat-departemental-jeunes-8351.html,45.9498,-1.30777,8,10,12
599,12 ème Tournoi seniors du CUBZAGUAIS,351,03.02.2018,tournoi-badminton/17-18-12-eme-tournoi-seniors-du-cubzaguais-8316.html,44.9946,-0.445964,12,18,
600, Championnat Départemental Jeunes et Vétérans,1035,03.02.2018,tournoi-badminton/17-18-championnat-departemental-jeunes-et-veterans-8692.html,43.9005,-0.474523,9,13,17
601,ABRACABAD ARC 2018,2158,03.02.2018,tournoi-badminton/17-18-abracabad-arc-2018-8616.html,47.3421,5.18824,12,17,
602, championnat départemental jeune et vétéran,1035,03.02.2018,tournoi-badminton/17-18-championnat-departemental-jeune-et-veteran-8300.html,-31.5155,-68.5511,9,13,17
603,12ème Volant Tarbais,1744,03.02.2018,tournoi-badminton/17-18-12eme-volant-tarbais-8644.html,43.2205,0.0462494,13,16,
604, Championnat départemental jeunes,1051,03.02.2018,tournoi-badminton/17-18-championnat-departemental-jeunes-8727.html,46.1672,1.86627,8,10,10
605, Eco-championnat départemental sénior,407,03.02.2018,tournoi-badminton/17-18-eco-championnat-departemental-senior-8438.html,48.2686,4.07496,8,12,15
606," BADARABAS - JV & Family Bad",1326,03.02.2018,tournoi-badminton/17-18-badarabas-jv-amp-amp-amp-family-bad-8553.html,43833,1.72518,13,17,
607,TDJ/RDJ jeunes 3,1053,03.02.2018,tournoi-badminton/17-18-tdj-rdj-jeunes-3-8055.html,47.2852,5.06111,0,,
608,Stage Bad'06,1066,03.02.2018,tournoi-badminton/17-18-stage-bad-06-8746.html,43784,7.27068,30,,
609, CJL Saint Galmier,1728,04.02.2018,tournoi-badminton/17-18-cjl-saint-galmier-8673.html,45.5931,4.3081,5,,
610,Tournoi de Luçon (85),1116,04.02.2018,tournoi-badminton/17-18-tournoi-de-lucon-85-8406.html,46.4613,-1178,11,,
611,Tournoi à 1€,1515,04.02.2018,tournoi-badminton/17-18-tournoi-a-1-8501.html,43.6744,4.13537,1,,
612,Codep 84 - 3éme étape du Circuit Séniors - M,1751,04.02.2018,tournoi-badminton/17-18-codep-84-3eme-etape-du-circuit-seniors-m-8687.html,43.9373,4.90667,8,,
613,BSE66 - TDA n°4 du 66,1218,04.02.2018,tournoi-badminton/17-18-bse66-tda-n-4-du-66-8712.html,42.6968,2.76477,6,,
614, STAGE ADULTE,97,04.02.2018,tournoi-badminton/17-18-stage-adulte-8540.html,44801,-0.603774,25,,
615, Championnat Départemental de doubles Vétéran,1056,09.02.2018,tournoi-badminton/17-18-championnat-departemental-de-doubles-veteran-8352.html,46.2417,-0.807379,12,,
616, Tournoi classé de Mordelles,127,09.02.2018,tournoi-badminton/17-18-tournoi-classe-de-mordelles-8518.html,48.0729,-1.84695,,,
617,DEPARTEMENTAUX 2018,1000,10.02.2018,tournoi-badminton/17-18-departementaux-2018-8493.html,48.8088,2.05264,13,19,
618,9 ème tournoi de doubles de Poisy,4,10.02.2018,tournoi-badminton/17-18-9-eme-tournoi-de-doubles-de-poisy-8588.html,45.9214,6.06356,,,
619, Tournoi de la St Valentin,2164,10.02.2018,tournoi-badminton/17-18-tournoi-de-la-st-valentin-8391.html,49.4411,2.88936,12,19,
620, SAMBADTOUR,2013,10.02.2018,tournoi-badminton/17-18-sambadtour-8350.html,45.8234,1.23863,12,18,24
621, Tournoi N et R du VCT,57,10.02.2018,tournoi-badminton/17-18-tournoi-n-et-r-du-vct-8225.html,43.6051,1.39034,13,17,
622, ABC,2164,10.02.2018,tournoi-badminton/17-18-abc-8386.html,49.4466,2.88271,12,19,
623,4EME TROPHEE DE LA MASSANE,56,10.02.2018,tournoi-badminton/17-18-4eme-trophee-de-la-massane-7891.html,42.5651,3.00565,12,16,
624, ESG BADMINTON,827,10.02.2018,tournoi-badminton/17-18-esg-badminton-8074.html,48.0912,2.79528,14,18,
625, Badadeux,1746,10.02.2018,tournoi-badminton/17-18-badadeux-8135.html,48.4449,1.4614,12,18,
626,19è Trophée de la Ville de Limoux,668,10.02.2018,tournoi-badminton/17-18-19e-trophee-de-la-ville-de-limoux-8427.html,43.0533,2.21814,,,
627,6 EME VOLANT DE THAU 250 joueurs actuellemen,1489,10.02.2018,tournoi-badminton/17-18-6-eme-volant-de-thau-250-joueurs-actuellemen-8245.html,43.4209,3.60153,15,18,
628, Tournoi Interregional Jeunes,2156,10.02.2018,tournoi-badminton/17-18-tournoi-interregional-jeunes-8662.html,43.9432,4.84557,13,16,19
